"","word","freq"
"표시","표시",13
"항의","항의",13
"화분","화분",13
"가리","가리",12
"거기","거기",12
"건축","건축",12
"경관","경관",12
"공용","공용",12
"내외","내외",12
"노고","노고",12
"누구","누구",12
"당해","당해",12
"대가","대가",12
"대형차량","대형차량",12
"대형트럭","대형트럭",12
"모르겠","모르겠",12
"무허가","무허가",12
"보기","보기",12
"보편적","보편적",12
"분성","분성",12
"비슷","비슷",12
"서민","서민",12
"선거","선거",12
"속도","속도",12
"스트레스","스트레스",12
"시설","시설",12
"시일","시일",12
"양쪽","양쪽",12
"어려움","어려움",12
"어린이","어린이",12
"엘레베이트","엘레베이트",12
"예방","예방",12
"완전","완전",12
"위험물","위험물",12
"일대","일대",12
"일주일","일주일",12
"자리","자리",12
"정류장","정류장",12
"제거","제거",12
"제일","제일",12
"주로","주로",12
"체육시설","체육시설",12
"최근","최근",12
"투기","투기",12
"푸르지","푸르지",12
"휴대","휴대",12
"jpg","jpg",11
"sk","sk",11
"거주자","거주자",11
"것으","것으",11
"관리사무소","관리사무소",11
"대지","대지",11
"대책","대책",11
"도착","도착",11
"무시","무시",11
"배설물","배설물",11
"배수구","배수구",11
"법률","법률",11
"병원","병원",11
"불안","불안",11
"빈번","빈번",11
"사고","사고",11
"상시","상시",11
"세대주","세대주",11
"손님","손님",11
"수고","수고",11
"시능동","시능동",11
"시의","시의",11
"식별","식별",11
"앞쪽","앞쪽",11
"어르신","어르신",11
"욕설","욕설",11
"이편","이편",11
"인정","인정",11
"일요일","일요일",11
"임대","임대",11
"있겠","있겠",11
"자라","자라",11
"장애자","장애자",11
"전기","전기",11
"정규","정규",11
"정지","정지",11
"조성","조성",11
"참조","참조",11
"천장","천장",11
"통보","통보",11
"표지","표지",11
"하차","하차",11
"한번씩","한번씩",11
"한쪽","한쪽",11
"허성곤","허성곤",11
"화가","화가",11
"cu","cu",10
"각이","각이",10
"겨울","겨울",10
"광고","광고",10
"교차로","교차로",10
"근본적","근본적",10
"금액","금액",10
"기준","기준",10
"길거리","길거리",10
"깜빡이","깜빡이",10
"대성","대성",10
"동법","동법",10
"동일","동일",10
"바닥면","바닥면",10
"버스정류소","버스정류소",10
"법원","법원",10
"부원","부원",10
"삼거리","삼거리",10
"설명","설명",10
"수정","수정",10
"스티커","스티커",10
"시멘트","시멘트",10
